Date_Key,Model_Key,Region_Key,Vehicle_Key,Sales_Class_Key,Sales_Volume,Price_USD,Revenue_USD,Engine_Size_L,Mileage_KM,Vehicle_Age
7,11,4,24,2,2153,65372,140745916,4.3,47971,10
15,11,1,43,1,9438,80316,758022408,4.3,148873,6
6,4,3,44,2,6467,88591,572917997,3.9,120771,7
13,11,6,38,2,4509,73135,329765715,2.8,190643,1
8,3,4,14,1,9977,59610,594728970,3.7,106625,5
1,6,5,19,1,7395,56507,417869265,3.7,195237,8
11,2,5,34,2,4297,102678,441207366,2.7,125568,13
4,7,5,10,2,3514,54978,193192692,4.6,95146,0
5,1,4,45,2,405,47939,19415295,4.9,40121,4
10,3,4,47,2,6269,36450,228505050,2.6,68,9
2,1,3,41,2,3418,96226,328900468,4.3,117767,11
7,1,1,23,2,4513,65005,293367565,3.3,140275,10
13,4,4,31,1,9663,87094,841589322,3.1,91023,1
7,2,6,38,2,127,64505,8192135,2.9,467,10
3,4,4,19,2,3474,114187,396685638,2.5,123533,2
2,8,2,15,1,8414,66093,556106502,4.7,185563,11
2,4,1,33,1,8827,92212,813955324,4.1,84349,11
4,7,5,19,2,1399,64467,90189333,3.0,188192,0
2,4,3,37,2,1133,95147,107801551,4.1,74794,11
5,3,2,37,1,7486,80739,604412154,4.0,113193,4
11,3,6,43,2,6195,51889,321452355,2.4,170797,13
14,3,3,31,1,7944,118917,944676648,2.1,152750,14
12,11,5,12,2,3951,84768,334918368,4.4,136814,3
11,7,2,1,2,6346,101648,645058208,4.3,105815,13
1,5,3,17,2,6649,87406,581162494,5.0,114945,8
12,8,3,13,2,4789,63855,305801595,1.6,88296,3
14,4,2,40,1,8654,106255,919530770,3.4,125765,14
10,9,1,17,2,4044,40278,162884232,4.0,62496,9
2,4,5,43,2,5378,36692,197329576,3.5,91588,11
11,6,5,6,2,6336,62805,397932480,4.0,126123,13
4,2,4,32,2,942,89122,83952924,2.0,46167,0
4,4,6,26,2,5282,99295,524476190,1.5,163247,0
9,7,5,23,2,5327,91165,485635955,1.8,171967,12
1,9,1,6,2,1311,60094,78783234,2.8,146656,8
10,9,5,24,2,2351,89408,210198208,2.7,97904,9
4,5,6,45,2,1533,74455,114139515,4.6,183737,0
4,3,2,46,1,8682,88079,764701878,1.8,181137,0
10,8,2,1,2,1580,80208,126728640,3.0,56996,9
6,4,3,22,1,8311,39424,327652864,4.9,172316,7
6,9,1,6,2,4758,97129,462139782,3.3,45235,7
10,4,2,36,2,5291,58708,310624028,2.0,134460,9
14,11,4,25,2,5899,68808,405898392,2.5,60748,14
8,10,1,12,2,3023,98203,296867669,3.7,45748,5
3,5,3,5,1,8174,101437,829146038,1.5,21104,2
1,4,2,34,2,1788,114908,205455504,4.9,139215,8
6,3,3,47,1,8870,65483,580834210,3.5,149580,7
7,9,3,44,1,7501,104921,787012421,4.0,168770,10
3,4,6,30,1,9247,31061,287221067,3.2,187749,2
5,3,1,21,2,2539,80298,203876622,4.9,162730,4
2,7,4,10,2,5254,68613,360492702,3.6,37990,11
1,11,4,44,2,2318,52652,122047336,3.8,121229,8
12,5,6,19,2,3778,70449,266156322,4.5,44811,3
12,5,5,17,1,9885,45759,452327715,4.5,131408,3
5,5,1,38,1,9782,57678,564206196,1.6,131537,4
3,5,2,9,2,3401,89739,305202339,2.5,33803,2
10,4,2,44,1,9281,67856,629771536,2.4,191020,9
12,5,5,13,2,4951,77670,384544170,1.5,128281,3
10,10,3,26,2,3654,66396,242610984,4.6,122779,9
13,7,3,8,1,9139,53461,488580079,2.6,17100,1
9,7,1,11,2,1495,30624,45782880,2.7,188541,12
5,10,6,28,2,3907,63991,250012837,1.8,148099,4
8,7,1,22,2,4299,34109,146634591,5.0,4051,5
4,5,2,31,1,7083,40456,286549848,4.4,168120,0
2,4,3,28,2,5418,112591,610018038,3.5,93961,11
7,10,3,16,1,7267,107568,781696656,4.2,107824,10
15,5,6,18,2,5693,38734,220512662,4.2,155180,6
6,4,5,13,2,4809,62050,298398450,3.8,123438,7
9,2,6,9,1,7845,99552,780985440,2.1,146162,12
10,7,6,17,2,4650,111215,517149750,4.0,125641,9
8,1,6,28,1,8524,33733,287540092,3.5,35686,5
14,4,4,4,2,3507,31782,111459474,4.0,73739,14
9,3,6,32,2,2561,71359,182750399,3.4,182188,12
8,7,5,24,1,9701,40379,391716679,4.8,6670,5
13,3,4,16,2,5900,65725,387777500,3.7,114127,1
12,9,4,4,2,6443,109305,704252115,3.5,65,3
1,5,3,11,2,5934,35194,208841196,4.4,108494,8
1,8,6,18,2,5846,93975,549377850,2.8,115278,8
11,7,1,28,1,8099,118488,959634312,2.6,79574,13
9,3,2,23,1,8600,33108,284728800,3.3,72017,12
4,8,3,8,2,2897,115574,334817878,3.5,67420,0
1,1,2,33,2,5341,80247,428599227,2.3,74660,8
12,3,3,10,2,6658,41495,276273710,3.9,175504,3
10,4,1,33,1,7937,45406,360387422,4.3,54681,9
3,6,3,11,1,7449,73531,547732419,3.5,158890,2
1,3,1,46,1,8982,107764,967936248,3.3,118585,8
8,1,3,41,1,7876,106849,841542724,2.5,16231,5
15,3,1,8,2,3998,114626,458274748,4.7,146675,6
6,6,6,3,2,5916,61389,363177324,4.1,35136,7
10,1,5,45,2,6397,45385,290327845,3.2,191422,9
12,7,6,34,1,7737,32674,252798738,3.8,24648,3
13,3,6,10,2,2007,66090,132642630,2.7,187885,1
2,3,2,19,2,2606,37775,98441650,1.7,118170,11
13,5,6,45,2,3849,54349,209189301,2.2,172237,1
3,3,2,10,1,8461,74511,630437571,1.8,59939,2
8,6,3,13,2,6803,83412,567451836,3.3,77242,5
15,6,1,30,1,9689,114319,1107636791,3.7,190814,6
1,11,1,32,2,1687,75848,127955576,2.8,12717,8
7,9,1,3,1,9994,111286,1112192284,3.4,83741,10
11,2,6,27,1,9134,80316,733606344,1.8,87249,13
15,6,4,30,1,8397,110231,925609707,4.2,172304,6
13,8,2,21,2,2246,46138,103625948,1.6,24016,1
1,11,4,3,1,7195,101494,730249330,3.7,128113,8
15,6,5,36,1,8185,62276,509729060,3.0,56100,6
5,7,4,37,2,6029,115891,698706839,2.1,32250,4
15,8,1,17,2,5282,81508,430525256,3.3,82523,6
8,9,1,30,1,8472,96987,821673864,4.2,183693,5
7,6,1,16,2,712,81347,57919064,2.9,4643,10
1,1,3,27,2,140,95357,13349980,2.8,172194,8
7,10,1,39,2,5900,95478,563320200,2.0,30265,10
4,1,1,19,1,7134,95227,679349418,3.6,138161,0
9,2,2,9,2,4407,52560,231631920,4.4,92093,12
8,6,4,27,2,6267,34096,213679632,3.5,127549,5
6,10,3,20,2,6384,112811,720185424,2.1,43557,7
6,2,6,14,2,2482,31535,78269870,3.8,47730,7
15,5,1,25,2,4295,50108,215213860,1.6,135892,6
5,7,1,22,2,836,98348,82218928,4.4,167948,4
13,2,4,7,2,5634,46111,259789374,4.7,134382,1
12,9,2,26,2,372,31364,11667408,3.6,70510,3
10,6,2,17,2,1293,114573,148142889,4.6,88041,9
11,7,6,33,2,2934,93949,275646366,1.8,3606,13
9,10,1,1,1,8716,88986,775601976,2.3,170528,12
3,5,1,33,2,4379,91053,398721087,2.6,137013,2
5,2,4,27,1,8056,55136,444175616,4.2,33364,4
12,11,4,8,1,9565,62445,597286425,3.2,40259,3
8,5,2,12,2,3226,66483,214474158,2.7,42044,5
5,2,5,16,2,747,51089,38163483,2.1,84450,4
4,5,2,8,2,114,46711,5325054,4.3,96361,0
10,8,2,36,2,2052,41285,84716820,1.6,73523,9
14,2,6,22,2,4145,41085,170297325,2.7,139722,14
13,6,3,28,2,710,104267,74029570,2.3,96176,1
11,3,3,33,1,9683,94509,915130647,2.0,31908,13
6,3,2,17,2,3816,71176,271607616,2.1,138389,7
5,6,1,13,1,7298,115989,846487722,3.2,35369,4
6,11,4,32,1,8944,59010,527785440,3.0,152633,7
10,3,1,2,2,6090,66862,407189580,3.3,189235,9
9,4,1,12,2,5134,102966,528627444,4.0,142384,12
13,8,5,29,2,306,41595,12728070,4.6,81804,1
11,10,6,2,2,1836,56837,104352732,1.9,24765,13
3,8,5,19,2,5347,97006,518691082,1.8,136739,2
10,5,4,24,1,7849,61654,483922246,2.6,199603,9
14,5,6,11,2,3861,113913,439818093,3.4,166696,14
13,3,3,25,2,3308,103767,343261236,1.8,70820,1
8,5,5,48,2,4911,43862,215406282,4.0,101266,5
10,8,4,43,2,4127,117781,486082187,3.4,112359,9
15,5,4,41,2,5090,88468,450302120,4.1,5609,6
1,3,4,11,1,9023,41919,378235137,2.8,29625,8
15,11,5,40,2,4793,37265,178611145,2.9,152599,6
11,9,5,37,1,8438,115858,977609804,4.3,139582,13
5,7,2,46,2,4314,106962,461434068,2.4,135734,4
13,1,3,42,2,4006,104088,416976528,2.8,193667,1
7,1,5,7,2,4083,74798,305400234,1.5,109592,10
15,10,1,5,2,2989,73391,219365699,3.4,19260,6
1,10,6,47,2,1552,75607,117342064,4.5,179230,8
15,9,4,45,2,4733,80191,379544003,1.6,170388,6
13,6,2,29,2,4103,119476,490210028,3.6,80477,1
5,9,4,13,2,4011,43005,172493055,4.5,65540,4
10,4,6,4,2,1924,56671,109035004,3.2,93507,9
4,3,2,29,2,4078,48240,196722720,2.6,104927,0
1,10,2,16,1,9959,78107,777867613,5.0,139663,8
8,9,6,3,1,8009,114533,917294797,1.7,199307,5
7,9,2,36,2,3150,56533,178078950,2.2,5312,10
10,1,2,19,2,5131,73854,378944874,4.6,118904,9
14,5,4,48,2,4406,116199,511972794,2.5,190919,14
14,8,2,28,2,6190,42909,265606710,4.4,49377,14
11,8,2,20,1,9072,87141,790543152,2.7,52332,13
5,6,2,31,2,5444,72474,394548456,4.3,191640,4
13,1,2,37,2,440,72556,31924640,3.9,37037,1
2,11,4,25,2,3625,36279,131511375,3.1,1775,11
5,4,5,35,2,546,52366,28591836,3.3,131999,4
15,10,4,19,1,9974,103261,1029925214,2.1,136636,6
1,2,1,26,2,4095,118073,483508935,1.9,82332,8
10,5,2,26,2,5003,66381,332104143,4.0,80247,9
4,1,1,19,2,4272,70764,302303808,4.5,183890,0
14,9,2,36,2,1298,65267,84716566,4.0,68932,14
7,10,6,34,2,5956,70196,418087376,4.7,95702,10
5,5,1,21,2,1233,53645,66144285,4.6,32255,4
12,8,4,10,2,6610,60779,401749190,4.2,19444,3
3,1,2,8,1,8520,119795,1020653400,4.6,151245,2
2,6,2,22,2,184,62812,11557408,2.1,186330,11
7,9,4,5,1,9343,31262,292080866,4.1,124287,10
5,1,4,40,1,7258,50656,367661248,4.1,31830,4
15,6,4,39,2,3087,58122,179422614,2.0,56683,6
12,8,1,40,1,9191,110555,1016111005,4.7,156057,3
9,4,6,45,2,5306,59220,314221320,1.5,89926,12
2,10,1,44,2,246,111795,27501570,3.0,153876,11
6,11,1,29,1,8763,105213,921981519,1.6,185552,7
9,2,1,43,2,1190,31721,37747990,3.3,147582,12
3,4,4,12,1,7883,81639,643560237,2.9,120574,2
9,4,3,29,2,991,97148,96273668,3.7,115836,12
3,3,4,44,1,9857,98798,973851886,4.2,145770,2
15,10,2,8,2,5852,43857,256651164,4.2,170487,6
7,1,5,30,2,209,119861,25050949,4.0,52590,10
8,11,5,27,1,7714,43670,336870380,1.9,61763,5
14,5,3,36,1,7309,87074,636423866,3.0,82775,14
1,2,2,10,1,9663,56689,547785807,4.4,51038,8
1,9,1,20,2,6125,102484,627714500,3.8,177931,8
4,6,6,31,1,7722,87035,672084270,3.9,86123,0
10,7,2,3,1,9634,107205,1032812970,2.3,136839,9
10,5,3,42,1,8144,64435,524758640,2.6,13328,9
9,7,6,40,1,9779,89278,873049562,4.8,63997,12
9,3,5,13,2,205,34525,7077625,4.5,83198,12
8,10,2,40,2,4483,59267,265693961,2.1,11248,5
5,5,1,12,1,8441,99630,840976830,3.4,80170,4
15,2,1,9,2,5622,92750,521440500,3.2,124432,6
14,9,1,24,1,9534,58010,553067340,3.1,26105,14
1,1,1,8,1,7566,112224,849086784,3.1,105103,8
3,7,5,23,2,4918,78697,387031846,3.8,24626,2
12,9,3,35,2,458,117899,53997742,4.9,129826,3
5,6,4,12,2,6329,116812,739303148,4.6,62515,4
8,3,2,15,2,103,94197,9702291,4.6,189260,5
1,2,3,48,2,6187,82825,512438275,4.0,99186,8
6,9,6,38,2,1887,58712,110789544,1.6,125021,7
10,8,2,26,2,6005,108541,651788705,3.0,70850,9
6,9,4,27,2,6725,81530,548289250,3.3,76740,7
14,9,1,23,2,1015,48271,48995065,4.4,137079,14
14,6,4,28,2,1373,53872,73966256,4.7,35724,14
15,11,1,15,2,5041,110874,558915834,3.1,197622,6
12,2,5,24,2,5229,74410,389089890,2.6,41740,3
2,5,2,9,2,4545,69628,316459260,2.7,82075,11
9,9,1,42,2,3104,90720,281594880,3.5,28792,12
10,4,5,7,2,4774,117783,562296042,2.5,61742,9
8,7,6,2,1,7648,92406,706721088,4.7,71083,5
12,6,6,26,2,2344,107436,251829984,3.0,197054,3
3,10,5,18,1,8589,117629,1010315481,5.0,21956,2
12,3,4,38,1,7784,78732,612849888,1.9,105875,3
15,6,2,47,2,2764,46330,128056120,2.2,118107,6
8,5,5,8,2,3348,84547,283063356,3.3,145699,5
5,10,4,35,2,1875,115646,216836250,4.5,107900,4
2,9,2,35,1,7483,89521,669885643,2.7,79983,11
15,8,6,17,1,7800,65254,508981200,4.4,78972,6
4,10,4,24,2,224,87082,19506368,3.0,108797,0
7,11,6,47,2,5729,50738,290678002,4.5,50872,10
3,2,3,37,2,5938,115760,687382880,2.5,139094,2
1,6,2,37,2,5158,103396,533316568,3.2,133761,8
9,5,1,1,1,9475,119478,1132054050,2.5,145511,12
9,10,4,24,2,5319,112471,598233249,2.3,151582,12
12,9,4,34,2,823,117258,96503334,3.0,113583,3
9,3,2,48,2,3150,94417,297413550,2.7,72174,12
6,4,4,1,2,1764,55730,98307720,4.3,177231,7
13,11,1,17,2,2247,105835,237811245,4.1,133144,1
10,6,6,10,1,9539,101314,966434246,2.8,85026,9
15,7,4,11,1,8169,90207,736900983,5.0,42709,6
15,11,1,8,1,9118,119913,1093366734,4.9,77601,6
6,3,2,27,1,7713,32821,253148373,4.7,51372,7
14,4,1,21,1,7736,85255,659532680,3.6,82454,14
10,8,2,5,2,6942,76589,531680838,2.9,44905,9
2,3,4,21,2,6627,44002,291601254,2.6,151113,11
2,1,1,44,2,1782,99197,176769054,1.6,17167,11
9,7,4,28,2,1876,32937,61789812,3.7,104451,12
12,7,3,39,2,3144,100864,317116416,3.4,177845,3
15,4,4,47,2,2053,114499,235066447,3.7,131469,6
11,1,1,15,2,797,100565,80150305,3.5,110415,13
14,1,4,29,1,7936,87283,692677888,2.0,27758,14
13,5,5,46,1,8165,108492,885837180,3.9,176505,1
4,11,5,24,2,5769,102494,591287886,2.8,100994,0
8,6,1,30,2,4790,54121,259239590,3.3,190761,5
9,1,5,5,2,1949,59442,115852458,2.8,138221,12
3,9,4,33,2,1873,45518,85255214,1.6,144578,2
4,3,3,18,2,869,81017,70403773,4.6,169649,0
2,9,1,26,1,9376,95771,897948896,2.0,91318,11
2,6,3,5,2,3746,115058,431007268,3.5,198355,11
10,10,1,42,2,1939,31071,60246669,4.6,141876,9
14,1,5,5,2,2203,101560,223736680,2.3,61849,14
14,7,5,12,2,2880,33085,95284800,2.9,167954,14
11,10,1,48,1,7278,49474,360071772,2.8,151924,13
2,7,5,19,2,6317,77120,487167040,1.8,73662,11
1,5,2,32,2,4179,90324,377463996,3.0,106356,8
10,7,1,46,2,6982,112645,786487390,3.2,126833,9
4,11,2,42,2,2697,84127,226890519,1.6,41070,0
5,10,5,40,2,6991,49604,346781564,3.2,17249,4
15,8,5,5,2,2792,104654,292193968,1.8,133423,6
1,1,4,22,2,6353,109371,694833963,4.6,122164,8
12,7,2,1,2,961,71402,68617322,3.8,42679,3
7,8,1,3,1,9591,33766,323849706,1.7,103935,10
10,8,2,5,1,9681,49209,476392329,4.4,170416,9
8,8,4,23,1,9675,89390,864848250,2.8,32205,5
15,3,3,30,2,2286,108195,247333770,2.3,153589,6
14,3,2,39,1,9344,79302,740997888,2.4,81037,14
5,11,3,32,2,6898,31573,217790554,3.6,171890,4
15,5,3,1,2,1714,39609,67889826,1.8,196764,6
10,8,2,19,2,5374,66075,355087050,1.7,79226,9
12,1,2,36,2,6863,41139,282336957,3.7,142240,3
2,4,2,17,1,7971,38130,303934230,4.9,180698,11
12,5,5,32,2,1753,51532,90335596,3.2,189914,3
7,1,2,15,2,5278,101115,533684970,2.9,73444,10
3,7,2,24,1,8372,47605,398549060,4.8,109796,2
14,10,4,33,2,2052,42005,86194260,2.3,79437,14
1,4,1,45,2,3738,111943,418442934,2.3,44162,8
3,6,1,21,2,2662,33035,87939170,4.7,151225,2
4,3,5,31,2,1743,105059,183117837,3.8,156564,0
4,6,1,13,2,5354,61583,329715382,1.7,47917,0
3,9,2,8,2,6976,61762,430851712,3.9,183293,2
6,8,1,38,2,2042,88152,180006384,4.4,198244,7
5,8,3,20,2,4447,113843,506259821,2.5,50599,4
7,11,1,39,2,5346,105549,564264954,2.8,84549,10
11,6,6,24,1,7970,62161,495423170,2.2,7617,13
6,6,1,20,2,342,106462,36410004,3.7,118840,7
8,10,4,8,2,1268,85950,108984600,3.8,196606,5
1,1,5,44,2,5987,40388,241802956,1.7,182917,8
8,5,4,46,2,6963,69521,484074723,3.9,53622,5
15,4,6,42,2,3435,81951,281501685,3.8,140986,6
2,4,5,35,2,4560,101674,463633440,1.6,151334,11
5,3,1,36,2,3971,110669,439466599,3.4,153034,4
15,6,6,11,1,9147,36925,337752975,3.6,126077,6
2,2,1,19,1,9987,80583,804782421,3.0,181828,11
9,2,5,1,2,5812,73299,426013788,4.7,101705,12
4,3,1,43,2,4040,111166,449110640,2.6,66099,0
5,1,6,18,2,6804,106759,726388236,1.7,76837,4
9,11,5,45,1,9365,50470,472651550,3.9,151110,12
8,4,6,24,2,6718,58536,393244848,3.6,130531,5
11,5,4,44,2,702,97803,68657706,5.0,100718,13
8,5,6,23,1,9353,85319,797988607,2.3,63441,5
9,2,4,1,1,9012,67242,605984904,2.9,91721,12
13,4,1,28,2,4416,61702,272476032,3.1,16568,1
6,9,6,37,2,127,53686,6818122,4.5,7971,7
5,3,2,4,2,5288,48505,256494440,3.0,7134,4
6,11,3,17,2,6545,93290,610583050,4.2,3377,7
11,11,5,37,1,8552,94556,808642912,2.0,157511,13
5,7,6,8,2,2086,67408,140613088,2.9,8487,4
11,11,3,14,1,8046,32789,263820294,2.0,105417,13
11,7,2,5,2,6060,103800,629028000,4.8,86055,13
8,6,6,22,2,1736,31774,55159664,2.1,121650,5
1,11,2,3,2,4488,106006,475754928,3.0,62683,8
4,6,6,22,2,847,34091,28875077,1.8,103001,0
10,10,4,36,2,6123,31364,192041772,4.7,15379,9
12,6,1,14,1,9299,82956,771407844,3.7,39894,3
5,2,4,8,2,1363,96352,131327776,4.9,20731,4
14,7,4,20,2,4701,82281,386802981,1.6,3664,14
11,11,1,39,2,3064,37103,113683592,2.1,96660,13
13,6,3,29,2,5390,112588,606849320,2.8,10278,1
14,1,4,15,2,4926,75930,374031180,3.7,198750,14
4,11,4,14,1,7354,100388,738253352,2.7,32583,0
12,5,6,31,2,1096,104666,114713936,4.0,37170,3
5,4,4,39,1,8195,66854,547868530,2.1,153108,4
1,1,4,26,1,7790,78074,608196460,3.6,29683,8
10,1,3,33,2,6141,39234,240935994,2.9,84025,9
11,2,6,45,2,2055,57957,119101635,3.3,147377,13
11,1,1,8,2,4548,69023,313916604,3.5,143382,13
11,11,2,3,1,7781,116186,904043266,1.7,112460,13
6,10,1,39,1,9743,118915,1158588845,4.7,71286,7
13,6,3,8,2,4983,113689,566512287,4.3,23849,1
1,1,2,41,1,8214,72763,597675282,3.0,41257,8
14,10,2,19,1,9787,100316,981792692,3.4,73114,14
2,1,3,46,2,1021,98297,100361237,1.6,63635,11
5,6,5,44,2,1004,97416,97805664,3.2,41661,4
2,4,3,13,2,2737,113784,311426808,3.0,183465,11
1,4,6,32,2,1702,96688,164562976,2.8,162174,8
11,7,3,10,1,9179,83307,764674953,4.4,92714,13
2,1,2,40,2,1704,37257,63485928,2.1,139824,11
14,4,2,19,1,9439,63920,603340880,2.1,139214,14
3,5,4,43,2,4252,47889,203624028,3.3,54618,2
4,4,2,32,2,2927,53950,157911650,3.9,50827,0
3,4,4,17,2,4079,84658,345319982,1.6,197877,2
5,6,3,31,2,6366,110888,705913008,3.4,2087,4
5,4,3,28,1,7036,118034,830487224,2.5,136059,4
2,3,6,2,2,4680,95683,447796440,4.1,16891,11
5,2,3,7,2,6374,61218,390203532,3.1,15811,4
4,4,2,18,2,1005,101843,102352215,4.4,159273,0
13,4,5,1,2,5275,61801,326000275,2.9,80619,1
14,1,2,6,1,7777,111592,867850984,4.4,84188,14
11,5,5,5,2,5992,99701,597408392,4.0,103819,13
11,8,1,30,2,5971,77392,462107632,4.4,93040,13
12,4,6,6,2,3986,86165,343453690,4.3,17685,3
8,5,6,8,2,1606,63727,102345562,3.2,161880,5
12,8,4,45,2,5243,49476,259402668,2.8,103793,3
9,3,2,10,2,877,53463,46887051,4.2,99911,12
6,3,2,24,1,7373,92254,680188742,2.8,43399,7
5,7,1,18,2,3166,50760,160706160,1.8,39513,4
10,6,3,5,2,5063,32007,162051441,4.5,18491,9
10,3,5,39,2,5180,59319,307272420,2.9,180668,9
15,10,4,15,1,8761,95997,841029717,2.0,148195,6
6,2,6,19,1,7011,104771,734549481,3.8,115230,7
11,9,3,7,2,3021,100688,304178448,4.6,119246,13
4,2,1,25,1,7381,99539,734697359,4.5,96401,0
10,8,4,39,1,8126,119209,968692334,3.4,159472,9
14,9,4,4,1,7808,98598,769853184,1.8,38197,14
3,8,4,4,1,7708,73746,568434168,3.9,115879,2
13,7,2,27,2,1286,98773,127022078,3.6,21426,1
15,3,2,4,2,6382,40801,260391982,2.2,82121,6
2,7,1,17,2,694,110233,76501702,4.7,157127,11
2,11,4,39,1,9250,47926,443315500,1.8,167512,11
15,2,6,13,1,8756,77895,682048620,2.8,55777,6
9,9,2,3,1,8348,51451,429512948,1.8,143011,12
7,11,2,16,1,9487,86760,823092120,4.7,45061,10
14,11,2,22,2,2653,46207,122587171,1.6,173590,14
10,2,4,8,2,6123,91904,562728192,3.0,39983,9
9,6,6,15,1,7867,80600,634080200,4.5,21590,12
14,7,1,42,2,3101,115922,359474122,2.4,32182,14
8,7,1,25,1,9018,39621,357302178,1.9,189270,5
10,8,6,40,2,748,99454,74391592,1.9,178541,9
13,3,3,12,2,2534,51624,130815216,2.9,18774,1
12,3,5,24,2,5126,86728,444567728,3.0,840,3
8,2,5,21,2,6570,78516,515850120,4.0,95461,5
11,6,5,18,1,9209,36236,333697324,2.3,168356,13
6,4,2,42,2,5205,72755,378689775,4.0,99492,7
13,11,1,14,2,2475,35343,87473925,5.0,87965,1
3,8,6,34,1,7948,89288,709661024,4.5,173809,2
4,5,4,32,1,7405,104276,772163780,3.7,79676,0
5,8,3,13,1,8515,113608,967372120,4.8,74031,4
12,11,2,14,2,4033,60305,243210065,5.0,173030,3
11,1,2,9,2,3952,56453,223102256,3.5,177578,13
2,4,4,14,2,6131,82710,507095010,2.5,148559,11
13,1,3,44,2,2897,61890,179295330,4.7,91155,1
9,2,1,41,1,7693,75784,583006312,4.5,161322,12
15,9,1,46,1,7719,105891,817372629,1.8,90185,6
11,2,6,12,2,781,98419,76865239,4.8,81138,13
9,11,4,27,1,8081,111070,897556670,2.8,120603,12
1,4,4,19,1,8867,47503,421209101,2.6,103788,8
2,4,1,2,2,3851,69199,266485349,2.7,188003,11
10,8,5,32,2,6968,39679,276483272,2.6,131079,9
9,3,4,36,1,7198,93925,676072150,3.3,152678,12
14,4,4,31,2,1413,68876,97321788,3.5,168791,14
5,10,5,34,2,2355,118133,278203215,3.0,179520,4
10,2,5,21,1,9020,95073,857558460,2.9,170384,9
2,11,6,9,1,7916,41974,332266184,4.1,155451,11
11,2,2,28,1,9397,84839,797232083,1.5,142988,13
1,5,5,45,2,3878,74024,287065072,4.8,181644,8
4,3,3,28,1,9761,104962,1024534082,4.0,83176,0
8,10,3,45,2,1756,115784,203316704,4.0,19358,5
3,3,1,21,2,1034,56169,58078746,3.0,50958,2
12,11,2,17,2,5690,80298,456895620,4.9,92494,3
4,10,2,15,2,4169,116918,487431142,1.5,196654,0
3,10,2,32,1,8905,38922,346600410,1.8,37373,2
7,7,2,25,1,9468,59544,563762592,4.3,52259,10
10,2,6,6,2,5885,102642,604048170,4.1,84831,9
10,8,2,23,2,2143,86347,185041621,2.4,196364,9
13,2,1,44,2,5973,113085,675456705,3.6,66814,1
15,4,1,5,2,4725,94984,448799400,3.4,68376,6
12,10,2,44,2,1941,92786,180097626,3.3,50261,3
11,4,4,9,1,7855,61631,484111505,3.6,108456,13
12,10,6,17,2,1611,69562,112064382,5.0,39795,3
10,4,6,5,1,8266,98102,810911132,5.0,42664,9
15,3,5,40,1,9959,99074,986677966,4.9,37443,6
12,3,3,13,2,4125,104753,432106125,3.4,100305,3
2,10,1,7,2,5727,103643,593563461,2.6,195381,11
3,3,3,15,2,4193,44408,186202744,3.5,49319,2
12,8,3,17,1,9084,43602,396080568,3.7,3476,3
3,3,5,5,1,9667,69790,674659930,2.6,29022,2
3,11,2,31,2,650,70288,45687200,3.7,124769,2
5,7,6,29,2,2475,72882,180382950,3.7,76633,4
10,5,4,32,1,7282,107358,781780956,4.7,10584,9
1,4,6,18,1,8504,107440,913669760,2.3,2107,8
14,9,2,22,2,1744,56038,97730272,3.9,14694,14
7,11,1,22,2,2698,90416,243942368,3.1,19195,10
2,8,5,32,1,8234,97105,799562570,2.0,143323,11
3,7,4,17,1,9103,72211,657336733,2.6,27585,2
3,9,5,14,2,2219,63919,141836261,1.7,139714,2
3,8,3,1,2,369,100852,37214388,2.6,135836,2
8,1,4,4,2,1246,112889,140659694,1.7,127899,5
4,8,3,16,2,6963,42062,292877706,4.7,112571,0
4,1,4,4,2,497,46475,23098075,1.9,116325,0
11,9,4,13,2,6888,117535,809581080,4.4,31322,13
11,10,1,8,1,8406,102999,865809594,4.7,76550,13
11,2,5,35,2,4555,80408,366258440,3.1,58772,13
1,3,3,20,2,5240,102983,539630920,1.7,153893,8
5,9,6,19,2,3121,71119,221962399,3.6,102605,4
3,6,2,18,2,3111,102291,318227301,2.3,12403,2
5,7,1,17,2,3499,89718,313923282,2.1,116779,4
2,4,2,20,1,7541,103750,782378750,3.5,107734,11
4,10,3,26,2,2349,109567,257372883,2.7,93747,0
10,1,2,48,2,1401,107723,150919923,4.1,109154,9
1,10,6,39,2,2418,39399,95266782,3.6,81117,8
15,9,4,8,2,1409,49971,70409139,4.4,193116,6
5,11,5,39,2,4778,108606,518919468,1.7,78828,4
11,6,5,37,2,5539,52682,291805598,2.3,94102,13
8,9,1,42,2,458,44586,20420388,3.5,119876,5
12,6,3,28,2,2608,36191,94386128,4.6,76925,3
3,5,2,2,2,3549,107336,380935464,4.3,7291,2
15,11,2,18,2,6566,110553,725890998,3.9,172042,6
5,8,2,41,2,5870,119532,701652840,3.5,137948,4
7,2,4,6,2,4457,108347,482902579,3.7,81700,10
3,1,6,31,2,6655,92466,615361230,2.2,5703,2
10,4,3,32,2,5543,53787,298141341,3.6,150897,9
10,11,3,11,2,4876,86596,422242096,3.2,85396,9
5,3,4,4,2,1959,108746,213033414,2.8,20110,4
9,6,3,43,2,6736,65224,439348864,4.6,110636,12
5,3,5,34,1,9267,96295,892365765,4.4,79435,4
5,4,2,15,2,4039,67238,271574282,1.8,138478,4
8,10,4,11,2,5648,117196,661923008,5.0,142855,5
1,9,4,32,2,4070,58634,238640380,2.3,94999,8
